YEAR,MO,DY,HR,ALLSKY_SFC_UVB,ALLSKY_SFC_LW_DWN,PRECTOTCORR,PS
2025,1,23,17,0.01,377.02,0.0,84.44
2025,1,23,18,0.0,372.67,0.0,84.52
2025,1,23,19,0.0,359.65,0.0,84.6
2025,1,23,20,0.0,367.4,0.0,84.66
2025,1,23,21,0.0,377.52,0.0,84.69
2025,1,23,22,0.0,369.7,0.0,84.71
2025,1,23,23,0.0,371.12,0.0,84.69
2025,1,24,0,0.0,377.4,0.01,84.64
2025,1,24,1,0.0,361.92,0.01,84.59
2025,1,24,2,0.0,373.88,0.01,84.55
2025,1,24,3,0.0,374.83,0.01,84.53
2025,1,24,4,0.0,372.55,0.01,84.54
2025,1,24,5,0.0,375.6,0.01,84.56
2025,1,24,6,0.0,389.7,0.01,84.62
2025,1,24,7,0.06,389.12,0.46,84.69
2025,1,24,8,0.28,405.08,0.84,84.73
2025,1,24,9,0.56,409.85,0.98,84.71
2025,1,24,10,1.01,413.77,1.09,84.66
2025,1,24,11,1.17,419.05,1.14,84.57
2025,1,24,12,1.26,419.55,1.16,84.47
2025,1,24,13,1.26,400.35,1.31,84.37
2025,1,24,14,0.82,412.67,1.59,84.31
2025,1,24,15,0.44,402.73,2.13,84.32
2025,1,24,16,0.14,402.88,2.46,84.37
2025,1,24,17,0.01,405.7,2.6,84.45
2025,1,24,18,0.0,405.27,2.23,84.54
2025,1,24,19,0.0,384.27,1.48,84.63
2025,1,24,20,0.0,393.67,1.05,84.69
2025,1,24,21,0.0,387.02,0.92,84.69
2025,1,24,22,0.0,386.42,0.9,84.65
2025,1,24,23,0.0,385.1,1.07,84.62
2025,1,25,0,0.0,387.3,1.4,84.6
2025,1,25,1,0.0,375.65,1.28,84.58
2025,1,25,2,0.0,383.9,0.93,84.55
2025,1,25,3,0.0,379.38,0.6,84.54
2025,1,25,4,0.0,375.52,0.29,84.56
2025,1,25,5,0.0,374.4,0.23,84.6
2025,1,25,6,0.0,380.27,0.13,84.65
2025,1,25,7,0.07,379.33,0.1,84.7
2025,1,25,8,0.31,397.75,0.14,84.74
2025,1,25,9,0.77,402.15,0.29,84.73
2025,1,25,10,1.17,406.08,0.37,84.68
2025,1,25,11,1.19,424.08,0.65,84.61
2025,1,25,12,1.12,432.95,0.91,84.51
2025,1,25,13,0.78,410.08,1.19,84.43
2025,1,25,14,0.62,417.52,1.57,84.36
2025,1,25,15,0.32,414.85,2.07,84.35
2025,1,25,16,0.12,418.05,2.45,84.37
2025,1,25,17,0.01,406.7,2.72,84.43
2025,1,25,18,0.0,392.65,3.08,84.5
2025,1,25,19,0.0,377.85,3.26,84.58
2025,1,25,20,0.0,386.88,3.3,84.65
2025,1,25,21,0.0,390.33,3.65,84.68
2025,1,25,22,0.0,376.83,4.22,84.68
2025,1,25,23,0.0,382.95,4.91,84.66
2025,1,26,0,0.0,385.0,4.83,84.59
2025,1,26,1,0.0,373.05,4.14,84.54
2025,1,26,2,0.0,379.35,3.55,84.51
2025,1,26,3,0.0,374.77,3.06,84.5
2025,1,26,4,0.0,376.98,2.28,84.51
2025,1,26,5,0.0,378.95,1.4,84.54
2025,1,26,6,0.0,377.6,0.75,84.6
2025,1,26,7,0.09,368.65,1.07,84.68
2025,1,26,8,0.38,387.67,1.08,84.72
2025,1,26,9,0.85,397.3,1.09,84.7
2025,1,26,10,1.29,410.0,1.33,84.64
2025,1,26,11,1.52,418.27,1.93,84.55
2025,1,26,12,1.49,425.38,2.7,84.46
2025,1,26,13,1.3,413.08,2.99,84.39
2025,1,26,14,0.97,421.3,3.17,84.35
2025,1,26,15,0.58,405.48,3.01,84.36
2025,1,26,16,0.18,404.2,2.88,84.4
2025,1,26,17,0.01,400.88,2.73,84.45
2025,1,26,18,0.0,397.55,2.42,84.5
2025,1,26,19,0.0,388.2,2.38,84.56
2025,1,26,20,0.0,397.4,1.47,84.62
2025,1,26,21,0.0,389.55,1.18,84.65
2025,1,26,22,0.0,387.23,0.9,84.63
2025,1,26,23,0.0,382.95,0.79,84.57
2025,1,27,0,0.0,381.52,0.67,84.49
2025,1,27,1,0.0,368.67,0.54,84.42
2025,1,27,2,0.0,390.1,0.46,84.38
2025,1,27,3,0.0,394.83,0.37,84.38
2025,1,27,4,0.0,374.52,0.28,84.4
2025,1,27,5,0.0,374.25,0.18,84.44
2025,1,27,6,0.0,383.98,0.11,84.5
2025,1,27,7,0.08,381.23,0.18,84.57
2025,1,27,8,0.27,408.75,0.12,84.63
2025,1,27,9,0.75,418.02,0.06,84.63
2025,1,27,10,1.25,417.02,0.03,84.57
2025,1,27,11,1.55,426.4,0.05,84.47
2025,1,27,12,1.64,416.98,0.1,84.37
2025,1,27,13,1.12,413.02,0.16,84.29
2025,1,27,14,0.78,433.27,0.21,84.23
2025,1,27,15,0.49,420.5,0.3,84.22
2025,1,27,16,0.15,414.95,0.4,84.24
2025,1,27,17,0.01,401.65,0.39,84.3
2025,1,27,18,0.0,388.42,0.38,84.37
2025,1,27,19,0.0,374.5,0.43,84.46
2025,1,27,20,0.0,378.9,0.51,84.55
2025,1,27,21,0.0,380.58,0.73,84.61
2025,1,27,22,0.0,378.9,1.02,84.62
2025,1,27,23,0.0,377.5,1.23,84.58
2025,1,28,0,0.0,382.4,1.16,84.5
2025,1,28,1,0.0,355.48,1.16,84.43
2025,1,28,2,0.0,377.17,1.03,84.38
2025,1,28,3,0.0,382.1,1.08,84.37
2025,1,28,4,0.0,376.55,0.91,84.39
2025,1,28,5,0.0,374.27,0.64,84.43
2025,1,28,6,0.0,371.52,0.45,84.47
2025,1,28,7,0.09,359.42,0.07,84.54
2025,1,28,8,0.44,377.15,0.06,84.6
2025,1,28,9,0.91,395.65,0.04,84.59
2025,1,28,10,1.23,408.7,0.04,84.53
2025,1,28,11,1.42,414.73,0.04,84.44
2025,1,28,12,1.46,412.7,0.05,84.32
2025,1,28,13,1.14,404.6,0.06,84.22
2025,1,28,14,1.0,411.77,0.08,84.16
2025,1,28,15,0.56,403.4,0.1,84.16
2025,1,28,16,0.17,401.67,0.12,84.21
2025,1,28,17,0.01,394.85,0.16,84.29
2025,1,28,18,0.0,389.5,0.25,84.39
2025,1,28,19,0.0,371.67,0.33,84.47
2025,1,28,20,0.0,383.17,0.38,84.55
2025,1,28,21,0.0,381.08,0.47,84.59
2025,1,28,22,0.0,375.8,0.54,84.6
2025,1,28,23,0.0,381.12,0.59,84.57
2025,1,29,0,0.0,383.0,0.55,84.52
2025,1,29,1,0.0,362.5,0.46,84.48
2025,1,29,2,0.0,374.77,0.35,84.45
2025,1,29,3,0.0,376.42,0.27,84.44
2025,1,29,4,0.0,373.9,0.2,84.45
2025,1,29,5,0.0,372.6,0.15,84.49
2025,1,29,6,0.01,369.73,0.1,84.56
2025,1,29,7,0.1,356.75,1.11,84.64
2025,1,29,8,0.46,373.52,0.65,84.68
2025,1,29,9,0.98,384.02,0.43,84.66
2025,1,29,10,1.5,389.2,0.43,84.59
2025,1,29,11,1.76,400.23,0.48,84.5
2025,1,29,12,1.68,402.98,0.56,84.4
2025,1,29,13,1.6,393.6,0.65,84.31
2025,1,29,14,1.12,399.35,0.76,84.26
2025,1,29,15,0.63,392.62,0.89,84.25
2025,1,29,16,0.19,390.92,0.98,84.29
2025,1,29,17,0.02,385.9,1.01,84.35
2025,1,29,18,0.0,379.08,1.08,84.44
2025,1,29,19,0.0,365.5,1.31,84.52
2025,1,29,20,0.0,377.17,1.58,84.59
2025,1,29,21,0.0,374.35,1.75,84.63
2025,1,29,22,0.0,371.0,1.65,84.63
2025,1,29,23,0.0,370.42,1.56,84.6
2025,1,30,0,0.0,373.83,1.32,84.53
2025,1,30,1,0.0,350.65,0.98,84.47
2025,1,30,2,0.0,370.8,0.78,84.43
2025,1,30,3,0.0,365.77,0.55,84.44
2025,1,30,4,0.0,356.9,0.44,84.48
2025,1,30,5,0.0,354.17,0.39,84.53
2025,1,30,6,0.01,357.65,0.38,84.6
2025,1,30,7,0.1,349.75,0.42,84.66
2025,1,30,8,0.46,372.0,0.29,84.69
2025,1,30,9,1.0,386.75,0.2,84.66
2025,1,30,10,1.43,401.12,0.19,84.59
2025,1,30,11,1.7,412.08,0.24,84.49
2025,1,30,12,1.79,413.58,0.36,84.37
2025,1,30,13,1.32,401.92,0.65,84.27
2025,1,30,14,0.79,420.5,0.99,84.2
2025,1,30,15,0.4,429.65,1.39,84.2
2025,1,30,16,0.12,426.88,1.62,84.27
2025,1,30,17,0.01,420.5,1.8,84.35
2025,1,30,18,0.0,405.25,2.05,84.44
2025,1,30,19,0.0,387.52,2.12,84.5
2025,1,30,20,0.0,391.77,1.91,84.55
2025,1,30,21,0.0,396.2,1.84,84.57
2025,1,30,22,0.0,393.08,1.73,84.57
2025,1,30,23,0.0,389.88,1.59,84.56
2025,1,31,0,0.0,394.25,1.67,84.52
2025,1,31,1,0.0,378.5,2.0,84.47
2025,1,31,2,0.0,393.27,1.96,84.41
2025,1,31,3,0.0,389.58,1.92,84.37
2025,1,31,4,0.0,386.17,1.79,84.36
2025,1,31,5,0.0,384.9,1.32,84.42
2025,1,31,6,0.0,390.8,0.96,84.49
2025,1,31,7,0.08,388.23,2.3,84.56
2025,1,31,8,0.35,407.23,2.33,84.6
2025,1,31,9,0.72,411.52,2.24,84.6
2025,1,31,10,1.16,416.42,2.07,84.55
2025,1,31,11,1.51,422.02,2.02,84.45
2025,1,31,12,1.5,430.5,2.42,84.35
2025,1,31,13,1.17,418.77,2.69,84.25
2025,1,31,14,0.93,425.73,3.02,84.18
2025,1,31,15,0.5,423.92,3.35,84.19
2025,1,31,16,0.16,422.25,3.14,84.25
2025,1,31,17,0.01,419.5,2.61,84.33
2025,1,31,18,0.0,413.65,2.36,84.43
2025,1,31,19,0.0,388.05,2.23,84.51
2025,1,31,20,0.0,402.3,1.87,84.58
2025,1,31,21,0.0,394.83,1.24,84.61
2025,1,31,22,0.0,388.92,1.07,84.6
2025,1,31,23,0.0,383.67,0.85,84.54
2025,2,1,0,0.0,365.02,0.44,84.46
2025,2,1,1,0.0,376.52,0.23,84.39
2025,2,1,2,0.0,389.05,0.14,84.35
2025,2,1,3,0.0,389.08,0.12,84.34
2025,2,1,4,0.0,379.95,0.18,84.36
2025,2,1,5,0.0,377.42,0.22,84.39
2025,2,1,6,0.01,372.17,0.3,84.45
2025,2,1,7,0.1,352.73,0.02,84.53
2025,2,1,8,0.48,368.02,0.02,84.61
2025,2,1,9,1.02,386.17,0.02,84.61
2025,2,1,10,1.55,394.27,0.01,84.54
2025,2,1,11,1.87,414.38,0.01,84.43
2025,2,1,12,1.83,421.05,0.02,84.32
2025,2,1,13,1.49,405.05,0.02,84.22
2025,2,1,14,1.15,419.02,0.03,84.13
2025,2,1,15,0.59,417.17,0.03,84.11
2025,2,1,16,0.19,413.1,0.03,84.15
2025,2,1,17,0.02,403.25,0.03,84.22
2025,2,1,18,0.0,393.6,0.03,84.3
2025,2,1,19,0.0,373.15,0.02,84.38
2025,2,1,20,0.0,387.67,0.02,84.44
2025,2,1,21,0.0,386.7,0.04,84.48
2025,2,1,22,0.0,386.48,0.06,84.5
2025,2,1,23,0.0,384.5,0.07,84.48
2025,2,2,0,0.0,386.92,0.07,84.43
2025,2,2,1,0.0,367.67,0.07,84.37
2025,2,2,2,0.0,364.6,0.07,84.33
2025,2,2,3,0.0,379.33,0.07,84.33
2025,2,2,4,0.0,378.23,0.08,84.37
2025,2,2,5,0.0,374.08,0.07,84.42
2025,2,2,6,0.01,374.85,0.07,84.49
2025,2,2,7,0.09,370.67,1.33,84.57
2025,2,2,8,0.38,392.3,1.4,84.62
2025,2,2,9,0.79,413.1,1.16,84.63
2025,2,2,10,1.11,422.5,1.15,84.57
2025,2,2,11,1.42,427.58,0.94,84.47
2025,2,2,12,1.62,429.83,0.86,84.35
2025,2,2,13,1.34,406.35,0.74,84.24
2025,2,2,14,1.04,412.05,0.57,84.15
2025,2,2,15,0.56,407.15,0.58,84.11
2025,2,2,16,0.19,400.73,0.55,84.14
2025,2,2,17,0.02,398.42,0.48,84.21
2025,2,2,18,0.0,391.35,0.45,84.3
2025,2,2,19,0.0,373.02,0.5,84.39
2025,2,2,20,0.0,379.17,0.48,84.45
2025,2,2,21,0.0,372.92,0.42,84.48
2025,2,2,22,0.0,374.25,0.47,84.47
2025,2,2,23,0.0,378.8,0.58,84.43
2025,2,3,0,0.0,380.25,0.55,84.36
2025,2,3,1,0.0,364.42,0.62,84.29
2025,2,3,2,0.0,372.35,0.58,84.23
2025,2,3,3,0.0,373.12,0.5,84.21
2025,2,3,4,0.0,374.98,0.51,84.22
2025,2,3,5,0.0,377.83,0.49,84.26
2025,2,3,6,0.0,380.25,0.46,84.32
2025,2,3,7,0.08,372.15,1.76,84.42
2025,2,3,8,0.36,390.83,3.38,84.51
2025,2,3,9,0.82,393.5,3.04,84.54
2025,2,3,10,1.13,411.9,2.37,84.53
2025,2,3,11,1.41,413.85,2.32,84.49
2025,2,3,12,1.31,411.12,2.62,84.4
2025,2,3,13,1.19,412.12,1.73,84.29
2025,2,3,14,0.88,415.55,1.28,84.19
2025,2,3,15,0.52,400.77,1.71,84.15
2025,2,3,16,0.17,396.65,2.58,84.17
2025,2,3,17,0.01,390.45,2.6,84.22
2025,2,3,18,0.0,377.88,2.68,84.29
2025,2,3,19,0.0,367.45,2.96,84.38
2025,2,3,20,0.0,380.9,3.55,84.48
2025,2,3,21,0.0,379.95,3.24,84.54
2025,2,3,22,0.0,374.77,2.64,84.55
2025,2,3,23,0.0,375.17,1.99,84.5
2025,2,4,0,0.0,376.6,2.38,84.42
2025,2,4,1,0.0,364.8,3.71,84.34
2025,2,4,2,0.0,383.08,3.95,84.29
2025,2,4,3,0.0,376.27,3.53,84.3
2025,2,4,4,0.0,363.1,3.07,84.34
2025,2,4,5,0.0,367.6,2.73,84.38
2025,2,4,6,0.0,379.5,2.05,84.44
2025,2,4,7,0.07,389.77,3.4,84.48
2025,2,4,8,0.3,402.08,2.1,84.52
2025,2,4,9,0.75,406.9,2.27,84.53
2025,2,4,10,1.12,413.85,2.25,84.48
2025,2,4,11,1.34,421.55,2.0,84.4
2025,2,4,12,1.27,413.48,1.74,84.31
2025,2,4,13,0.94,403.65,1.62,84.24
2025,2,4,14,0.78,412.98,2.01,84.19
2025,2,4,15,0.48,404.35,2.5,84.19
2025,2,4,16,0.16,403.77,3.17,84.22
2025,2,4,17,0.01,401.62,3.39,84.29
2025,2,4,18,0.0,388.65,3.37,84.36
2025,2,4,19,0.0,373.35,4.46,84.43
2025,2,4,20,0.0,384.75,4.37,84.48
2025,2,4,21,0.0,381.55,5.82,84.51
2025,2,4,22,0.0,378.52,7.03,84.53
2025,2,4,23,0.0,383.38,7.53,84.54
2025,2,5,0,0.0,388.1,7.6,84.52
2025,2,5,1,0.0,376.92,6.76,84.47
2025,2,5,2,0.0,391.15,8.54,84.43
2025,2,5,3,0.0,389.45,12.22,84.4
2025,2,5,4,0.0,389.83,13.42,84.42
2025,2,5,5,0.0,386.3,14.02,84.46
2025,2,5,6,0.0,392.55,13.8,84.52
2025,2,5,7,0.08,387.48,2.18,84.59
2025,2,5,8,0.33,399.35,2.16,84.65
2025,2,5,9,0.82,402.98,2.27,84.64
2025,2,5,10,1.3,398.85,2.59,84.59
2025,2,5,11,1.39,405.65,2.53,84.52
2025,2,5,12,1.5,420.48,1.69,84.45
2025,2,5,13,1.22,395.52,1.2,84.38
2025,2,5,14,0.9,408.95,0.93,84.3
2025,2,5,15,0.47,409.08,0.92,84.27
2025,2,5,16,0.16,399.8,1.03,84.27
2025,2,5,17,0.01,403.8,1.41,84.31
2025,2,5,18,0.0,391.75,1.58,84.36
2025,2,5,19,0.0,379.1,1.75,84.42
2025,2,5,20,0.0,389.88,2.29,84.47
2025,2,5,21,0.0,389.75,3.54,84.49
2025,2,5,22,0.0,388.62,5.16,84.48
2025,2,5,23,0.0,390.62,4.86,84.43
2025,2,6,0,0.0,390.85,3.05,84.33
2025,2,6,1,0.0,379.52,1.44,84.28
2025,2,6,2,0.0,390.52,0.64,84.31
2025,2,6,3,0.0,386.7,1.15,84.31
2025,2,6,4,0.0,382.8,1.58,84.33
2025,2,6,5,0.0,379.73,1.22,84.38
2025,2,6,6,0.0,387.25,1.46,84.45
2025,2,6,7,0.09,383.62,0.57,84.5
2025,2,6,8,0.37,395.23,0.47,84.54
2025,2,6,9,0.74,411.6,0.47,84.54
2025,2,6,10,1.14,416.83,0.51,84.51
2025,2,6,11,1.54,421.15,0.54,84.46
2025,2,6,12,1.57,422.65,0.54,84.39
2025,2,6,13,1.48,402.88,0.49,84.3
2025,2,6,14,1.01,417.25,0.51,84.24
2025,2,6,15,0.52,411.9,0.55,84.21
2025,2,6,16,0.18,414.17,0.68,84.22
2025,2,6,17,0.02,411.38,0.82,84.26
2025,2,6,18,0.0,400.55,0.93,84.33
2025,2,6,19,0.0,383.92,1.15,84.41
2025,2,6,20,0.0,382.25,1.89,84.48
2025,2,6,21,0.0,380.75,3.37,84.5
2025,2,6,22,0.0,379.12,4.37,84.47
2025,2,6,23,0.0,387.23,3.88,84.42
2025,2,7,0,0.0,392.4,2.64,84.36
2025,2,7,1,0.0,383.52,1.7,84.32
2025,2,7,2,0.0,392.5,1.31,84.3
2025,2,7,3,0.0,389.17,0.96,84.3
2025,2,7,4,0.0,386.3,0.68,84.33
2025,2,7,5,0.0,389.6,0.54,84.4
2025,2,7,6,0.0,388.58,0.72,84.48
2025,2,7,7,0.09,379.95,1.39,84.56
2025,2,7,8,0.41,391.45,1.0,84.61
2025,2,7,9,0.81,393.12,0.53,84.59
2025,2,7,10,1.11,414.6,0.38,84.52
2025,2,7,11,1.33,415.58,0.43,84.42
2025,2,7,12,1.6,412.23,0.66,84.33
2025,2,7,13,1.22,403.98,0.87,84.28
2025,2,7,14,0.95,420.17,1.07,84.25
2025,2,7,15,0.45,419.48,1.33,84.25
2025,2,7,16,0.16,426.65,1.71,84.28
2025,2,7,17,0.01,413.58,2.18,84.34
2025,2,7,18,0.0,390.0,2.65,84.39
2025,2,7,19,0.0,372.38,3.08,84.44
2025,2,7,20,0.0,384.35,3.62,84.49
2025,2,7,21,0.0,388.35,4.36,84.51
2025,2,7,22,0.0,391.05,5.69,84.53
2025,2,7,23,0.0,390.35,7.13,84.53
2025,2,8,0,0.0,390.95,8.23,84.49
2025,2,8,1,0.0,384.12,7.76,84.42
2025,2,8,2,0.0,390.42,7.18,84.39
2025,2,8,3,0.0,385.65,7.04,84.4
2025,2,8,4,0.0,381.65,6.79,84.42
2025,2,8,5,0.0,381.25,5.48,84.49
2025,2,8,6,0.0,384.08,4.72,84.57
2025,2,8,7,0.09,378.3,1.72,84.62
2025,2,8,8,0.37,393.85,1.74,84.64
2025,2,8,9,0.87,398.88,1.23,84.62
2025,2,8,10,1.34,401.73,0.79,84.58
2025,2,8,11,1.39,401.77,0.48,84.53
2025,2,8,12,1.37,399.38,0.59,84.48
2025,2,8,13,1.22,398.75,0.71,84.42
2025,2,8,14,0.84,404.52,0.61,84.37
2025,2,8,15,0.45,409.6,0.5,84.37
2025,2,8,16,0.14,417.42,0.32,84.4
2025,2,8,17,0.01,410.62,0.23,84.43
2025,2,8,18,0.0,375.45,0.21,84.48
2025,2,8,19,0.0,367.5,0.24,84.53
2025,2,8,20,0.0,376.67,0.29,84.6
2025,2,8,21,0.0,375.5,0.4,84.65
2025,2,8,22,0.0,376.73,0.58,84.67
2025,2,8,23,0.0,387.77,0.79,84.66
2025,2,9,0,0.0,389.35,0.85,84.61
2025,2,9,1,0.0,378.65,0.72,84.56
2025,2,9,2,0.0,383.2,0.49,84.53
2025,2,9,3,0.0,381.6,0.28,84.51
2025,2,9,4,0.0,379.9,0.13,84.53
2025,2,9,5,0.0,375.52,0.06,84.57
2025,2,9,6,0.0,390.5,0.04,84.62
2025,2,9,7,0.08,378.2,0.3,84.68
2025,2,9,8,0.36,391.9,0.5,84.72
2025,2,9,9,0.75,416.25,0.87,84.72
2025,2,9,10,0.81,426.62,1.11,84.69
2025,2,9,11,0.73,418.98,1.18,84.61
2025,2,9,12,1.05,417.3,1.23,84.52
2025,2,9,13,1.15,406.5,1.4,84.43
2025,2,9,14,0.96,407.3,1.79,84.36
2025,2,9,15,0.61,398.77,2.46,84.33
2025,2,9,16,0.2,399.08,3.33,84.33
2025,2,9,17,0.02,394.48,4.79,84.39
2025,2,9,18,0.0,392.02,6.89,84.46
2025,2,9,19,0.0,376.83,9.75,84.56
2025,2,9,20,0.0,388.9,12.47,84.63
2025,2,9,21,0.0,390.0,11.95,84.64
2025,2,9,22,0.0,388.98,8.99,84.63
2025,2,9,23,0.0,382.52,6.64,84.64
2025,2,10,0,0.0,378.48,4.61,84.62
2025,2,10,1,0.0,367.98,2.5,84.57
2025,2,10,2,0.0,378.9,1.0,84.53
2025,2,10,3,0.0,376.2,0.64,84.5
2025,2,10,4,0.0,368.6,0.59,84.51
2025,2,10,5,0.0,379.17,0.55,84.56
2025,2,10,6,0.0,390.25,0.39,84.63
2025,2,10,7,0.08,389.15,2.33,84.71
2025,2,10,8,0.33,406.33,3.5,84.77
2025,2,10,9,0.77,415.45,4.55,84.76
2025,2,10,10,1.17,424.48,4.95,84.69
2025,2,10,11,1.38,429.88,4.31,84.64
2025,2,10,12,1.5,422.52,3.61,84.56
2025,2,10,13,1.2,405.73,4.1,84.45
2025,2,10,14,0.91,425.42,4.54,84.38
2025,2,10,15,0.51,406.12,5.27,84.33
2025,2,10,16,0.18,414.65,6.6,84.32
2025,2,10,17,0.02,404.15,6.96,84.34
2025,2,10,18,0.0,388.58,7.34,84.38
2025,2,10,19,0.0,369.33,7.58,84.43
2025,2,10,20,0.0,375.65,8.05,84.48
2025,2,10,21,0.0,374.83,8.79,84.51
2025,2,10,22,0.0,372.1,9.74,84.52
2025,2,10,23,0.0,376.4,11.3,84.5
2025,2,11,0,0.0,381.8,11.79,84.44
2025,2,11,1,0.0,370.75,10.92,84.38
2025,2,11,2,0.0,377.92,10.09,84.33
2025,2,11,3,0.0,378.42,11.44,84.3
2025,2,11,4,0.0,381.0,15.65,84.3
2025,2,11,5,0.0,379.9,21.38,84.32
2025,2,11,6,0.0,399.12,29.78,84.37
2025,2,11,7,0.08,397.42,4.67,84.44
2025,2,11,8,0.34,403.4,5.36,84.51
2025,2,11,9,0.74,407.23,5.93,84.53
2025,2,11,10,1.12,409.5,6.42,84.49
2025,2,11,11,1.32,408.27,6.33,84.41
2025,2,11,12,1.07,406.5,5.76,84.33
2025,2,11,13,0.79,402.23,5.08,84.24
2025,2,11,14,0.72,408.73,4.62,84.18
2025,2,11,15,0.51,403.65,4.05,84.14
2025,2,11,16,0.18,401.1,3.38,84.15
2025,2,11,17,0.02,394.9,3.0,84.19
2025,2,11,18,0.0,386.45,3.04,84.26
2025,2,11,19,0.0,377.23,3.12,84.36
2025,2,11,20,0.0,388.48,2.97,84.44
2025,2,11,21,0.0,385.73,2.7,84.48
2025,2,11,22,0.0,386.17,2.39,84.49
2025,2,11,23,0.0,383.0,2.1,84.47
2025,2,12,0,0.0,380.77,1.75,84.4
2025,2,12,1,0.0,372.02,1.37,84.33
2025,2,12,2,0.0,385.08,0.98,84.28
2025,2,12,3,0.0,385.33,0.6,84.27
2025,2,12,4,0.0,382.62,0.43,84.29
2025,2,12,5,0.0,378.7,0.47,84.35
2025,2,12,6,0.01,382.5,0.5,84.41
2025,2,12,7,0.09,379.62,1.47,84.47
2025,2,12,8,0.43,396.0,1.58,84.52
2025,2,12,9,0.91,404.98,1.53,84.52
2025,2,12,10,1.29,406.0,1.73,84.48
2025,2,12,11,1.58,413.7,1.99,84.4
2025,2,12,12,1.62,426.6,1.92,84.32
2025,2,12,13,1.45,401.52,2.03,84.23
2025,2,12,14,1.0,420.58,1.9,84.18
2025,2,12,15,0.52,411.7,1.63,84.18
2025,2,12,16,0.17,416.7,1.68,84.22
2025,2,12,17,0.01,419.42,1.83,84.28
2025,2,12,18,0.0,399.2,2.29,84.36
2025,2,12,19,0.0,387.67,2.6,84.44
2025,2,12,20,0.0,400.3,3.56,84.51
2025,2,12,21,0.0,401.02,5.91,84.53
2025,2,12,22,0.0,407.75,8.47,84.52
2025,2,12,23,0.0,403.88,10.91,84.52
2025,2,13,0,0.0,384.25,12.31,84.51
2025,2,13,1,0.0,373.67,11.89,84.47
2025,2,13,2,0.0,379.4,9.32,84.43
2025,2,13,3,0.0,383.73,6.38,84.43
2025,2,13,4,0.0,385.77,4.34,84.48
2025,2,13,5,0.0,385.08,3.03,84.55
2025,2,13,6,0.0,394.25,1.72,84.64
2025,2,13,7,0.08,391.02,3.05,84.73
2025,2,13,8,0.31,403.77,1.29,84.79
2025,2,13,9,0.5,401.65,2.11,84.81
2025,2,13,10,0.95,412.95,4.35,84.79
2025,2,13,11,1.45,414.83,7.66,84.73
2025,2,13,12,1.52,414.48,11.22,84.64
2025,2,13,13,1.23,399.83,16.49,84.56
2025,2,13,14,1.03,413.83,21.25,84.52
2025,2,13,15,0.34,398.65,24.38,84.51
2025,2,13,16,0.19,403.3,31.35,84.53
2025,2,13,17,0.01,402.55,31.19,84.58
2025,2,13,18,0.0,383.12,23.8,84.64
2025,2,13,19,0.0,372.48,15.06,84.7
2025,2,13,20,0.0,384.83,11.04,84.76
2025,2,13,21,0.0,383.67,6.31,84.82
2025,2,13,22,0.0,383.58,4.92,84.84
2025,2,13,23,0.0,388.27,4.88,84.8
2025,2,14,0,0.0,391.85,4.09,84.74
2025,2,14,1,0.0,373.7,2.8,84.7
2025,2,14,2,0.0,384.25,1.64,84.69
2025,2,14,3,0.0,384.02,1.43,84.69
2025,2,14,4,0.0,384.52,1.54,84.71
2025,2,14,5,0.0,376.0,2.02,84.74
2025,2,14,6,0.01,371.5,2.53,84.77
2025,2,14,7,0.11,362.38,0.23,84.8
2025,2,14,8,0.47,379.4,0.26,84.83
2025,2,14,9,1.0,393.08,0.25,84.85
2025,2,14,10,1.36,409.7,0.24,84.83
2025,2,14,11,1.52,405.1,0.28,84.75
2025,2,14,12,1.38,403.45,0.39,84.65
2025,2,14,13,1.38,393.77,0.63,84.55
2025,2,14,14,0.96,408.48,0.83,84.48
2025,2,14,15,0.49,404.7,1.15,84.46
2025,2,14,16,0.18,405.2,1.34,84.49
2025,2,14,17,0.02,405.4,1.59,84.54
2025,2,14,18,0.0,398.42,1.96,84.6
2025,2,14,19,0.0,383.23,2.21,84.66
2025,2,14,20,0.0,392.33,2.4,84.71
2025,2,14,21,0.0,384.45,2.17,84.73
2025,2,14,22,0.0,391.15,1.89,84.72
2025,2,14,23,0.0,386.77,1.33,84.69
2025,2,15,0,0.0,381.7,0.94,84.63
2025,2,15,1,0.0,370.73,0.78,84.56
2025,2,15,2,0.0,373.62,0.85,84.51
2025,2,15,3,0.0,369.83,1.06,84.49
2025,2,15,4,0.0,367.75,1.13,84.51
2025,2,15,5,0.0,371.1,1.13,84.55
2025,2,15,6,0.01,372.02,1.03,84.6
2025,2,15,7,0.1,367.25,4.57,84.66
2025,2,15,8,0.46,389.02,3.94,84.7
2025,2,15,9,0.92,407.25,3.36,84.72
2025,2,15,10,1.32,424.2,3.25,84.69
2025,2,15,11,1.51,428.73,4.32,84.62
2025,2,15,12,1.67,417.15,5.05,84.53
2025,2,15,13,1.49,394.33,5.44,84.44
2025,2,15,14,1.01,412.23,5.96,84.36
2025,2,15,15,0.59,395.5,6.43,84.32
2025,2,15,16,0.21,388.73,6.38,84.32
2025,2,15,17,0.02,383.95,6.55,84.34
2025,2,15,18,0.0,380.3,7.81,84.38
2025,2,15,19,0.0,367.27,9.2,84.42
2025,2,15,20,0.0,377.3,11.39,84.5
2025,2,15,21,0.0,382.33,13.12,84.57
